Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
BANKNIFTY,08Jan2024,07Feb2024,CE,52000.00,58.00,58.00,38.05,43.45,44.85,43.45,733.00,5722.43,5.03,7350.00,1875.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,52500.00,,,,54.95,54.95,13.95,,,,120.00,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,53000.00,32.30,32.30,28.45,28.45,28.45,7.70,11.00,87.50,0.05,150.00,135.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,53500.00,,,,37.40,,4.10,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,54000.00,27.60,29.00,19.90,27.25,27.45,27.25,99.00,802.29,0.39,1065.00,675.00,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,54500.00,,,,16.10,,1.05,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,55000.00,,,,10.30,,0.50,,,,,,47450.25
BANKNIFTY,08Jan2024,07Feb2024,CE,55500.00,,,,6.50,,0.25,,,,,,47450.25
BANKNIFTY,09Jan2024,07Feb2024,CE,40000.00,,,,7984.20,,7456.60,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,CE,40500.00,,,,7488.35,,6959.35,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,CE,41000.00,,,,6993.15,,6462.20,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,CE,41500.00,,,,6499.10,,5965.25,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,CE,42000.00,,,,6007.00,,5468.95,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,CE,42500.00,,,,5517.95,,4973.85,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,CE,43000.00,,,,5033.70,,4481.25,,,,,,47242.65
BANKNIFTY,09Jan2024,07Feb2024,CE,43500.00,,,,4556.35,,3993.15,,,,,,47242.65
